country,date,movility_reduction,deaths,pop
Romania,2020-04-04,14.0,146,19942642
Romania,2020-04-05,15.0,151,19942642
Romania,2020-04-06,20.0,176,19942642
Romania,2020-04-07,20.0,197,19942642
Romania,2020-04-08,19.0,220,19942642
Romania,2020-04-09,19.0,248,19942642
Romania,2020-04-10,18.0,270,19942642
Romania,2020-04-11,12.0,291,19942642
Romania,2020-04-12,13.0,316,19942642
Romania,2020-04-13,19.0,331,19942642
Romania,2020-04-14,19.0,351,19942642
Romania,2020-04-15,18.0,372,19942642
Romania,2020-04-16,18.0,392,19942642
Romania,2020-04-17,24.0,411,19942642
Romania,2020-04-18,15.0,421,19942642
Romania,2020-04-19,18.0,451,19942642
Romania,2020-04-20,30.0,478,19942642
Romania,2020-04-21,21.0,498,19942642
Romania,2020-04-22,18.0,524,19942642
Romania,2020-04-23,19.0,545,19942642
Romania,2020-04-24,18.0,567,19942642
Romania,2020-04-25,11.0,601,19942642
Romania,2020-04-26,12.0,619,19942642
Romania,2020-04-27,17.0,641,19942642
Romania,2020-04-28,16.0,663,19942642
Romania,2020-04-29,17.0,693,19942642
Romania,2020-04-30,16.0,717,19942642
Romania,2020-05-01,23.0,744,19942642
Romania,2020-05-02,11.0,771,19942642
Rwanda,2020-02-15,-2.0,0,10996891
Rwanda,2020-02-16,-1.0,0,10996891
Rwanda,2020-02-17,0.0,0,10996891
Rwanda,2020-02-18,0.0,0,10996891
Rwanda,2020-02-19,1.0,0,10996891
Rwanda,2020-02-20,1.0,0,10996891
Rwanda,2020-02-21,0.0,0,10996891
Rwanda,2020-02-22,-2.0,0,10996891
Rwanda,2020-02-23,-1.0,0,10996891
Rwanda,2020-02-24,1.0,0,10996891
Rwanda,2020-02-25,0.0,0,10996891
Rwanda,2020-02-26,-2.0,0,10996891
Rwanda,2020-02-27,-1.0,0,10996891
Rwanda,2020-02-28,1.0,0,10996891
Rwanda,2020-02-29,1.0,0,10996891
Rwanda,2020-03-01,-1.0,0,10996891
Rwanda,2020-03-02,1.0,0,10996891
Rwanda,2020-03-03,1.0,0,10996891
Rwanda,2020-03-04,-1.0,0,10996891
Rwanda,2020-03-05,0.0,0,10996891
Rwanda,2020-03-06,-1.0,0,10996891
Rwanda,2020-03-07,-3.0,0,10996891
Rwanda,2020-03-08,-1.0,0,10996891
Rwanda,2020-03-09,1.0,0,10996891
Rwanda,2020-03-10,0.0,0,10996891
Rwanda,2020-03-11,-2.0,0,10996891
Rwanda,2020-03-12,1.0,0,10996891
Rwanda,2020-03-13,0.0,0,10996891
Rwanda,2020-03-14,-1.0,0,10996891
Rwanda,2020-03-15,6.0,0,10996891
Rwanda,2020-03-16,7.0,0,10996891
Rwanda,2020-03-17,9.0,0,10996891
Rwanda,2020-03-18,8.0,0,10996891
Rwanda,2020-03-19,10.0,0,10996891
Rwanda,2020-03-20,10.0,0,10996891
Rwanda,2020-03-21,8.0,0,10996891
Rwanda,2020-03-22,16.0,0,10996891
Rwanda,2020-03-23,26.0,0,10996891
Rwanda,2020-03-24,29.0,0,10996891
Rwanda,2020-03-25,28.0,0,10996891
Rwanda,2020-03-26,29.0,0,10996891
Rwanda,2020-03-27,34.0,0,10996891
Rwanda,2020-03-28,22.0,0,10996891
Rwanda,2020-03-29,22.0,0,10996891
Rwanda,2020-03-30,29.0,0,10996891
Rwanda,2020-03-31,29.0,0,10996891
Rwanda,2020-04-01,27.0,0,10996891
Rwanda,2020-04-02,29.0,0,10996891
Rwanda,2020-04-03,32.0,0,10996891
Rwanda,2020-04-04,22.0,0,10996891
Rwanda,2020-04-05,21.0,0,10996891
Rwanda,2020-04-06,30.0,0,10996891
Rwanda,2020-04-07,36.0,0,10996891
Rwanda,2020-04-08,28.0,0,10996891
Rwanda,2020-04-09,32.0,0,10996891
Rwanda,2020-04-10,38.0,0,10996891
Rwanda,2020-04-11,25.0,0,10996891
Rwanda,2020-04-12,24.0,0,10996891
Rwanda,2020-04-13,37.0,0,10996891
Rwanda,2020-04-14,31.0,0,10996891
Rwanda,2020-04-15,29.0,0,10996891
Rwanda,2020-04-16,30.0,0,10996891
Rwanda,2020-04-17,32.0,0,10996891
Rwanda,2020-04-18,25.0,0,10996891
Rwanda,2020-04-19,24.0,0,10996891
Rwanda,2020-04-20,32.0,0,10996891
Rwanda,2020-04-21,30.0,0,10996891
Rwanda,2020-04-22,30.0,0,10996891
Rwanda,2020-04-23,32.0,0,10996891
Rwanda,2020-04-24,34.0,0,10996891
Rwanda,2020-04-25,25.0,0,10996891
Rwanda,2020-04-26,24.0,0,10996891
Rwanda,2020-04-27,32.0,0,10996891
Rwanda,2020-04-28,28.0,0,10996891
Rwanda,2020-04-29,30.0,0,10996891
Rwanda,2020-04-30,30.0,0,10996891
Rwanda,2020-05-01,33.0,0,10996891
Rwanda,2020-05-02,25.0,0,10996891
Saudi Arabia,2020-02-15,2.0,0,30770375
Saudi Arabia,2020-02-16,2.0,0,30770375
Saudi Arabia,2020-02-17,2.0,0,30770375
Saudi Arabia,2020-02-18,2.0,0,30770375
Saudi Arabia,2020-02-19,1.0,0,30770375
Saudi Arabia,2020-02-20,2.0,0,30770375
Saudi Arabia,2020-02-21,2.0,0,30770375
Saudi Arabia,2020-02-22,2.0,0,30770375
Saudi Arabia,2020-02-23,2.0,0,30770375
Saudi Arabia,2020-02-24,2.0,0,30770375
Saudi Arabia,2020-02-25,1.0,0,30770375
Saudi Arabia,2020-02-26,2.0,0,30770375
Saudi Arabia,2020-02-27,1.0,0,30770375
Saudi Arabia,2020-02-28,2.0,0,30770375
Saudi Arabia,2020-02-29,1.0,0,30770375
Saudi Arabia,2020-03-01,1.0,0,30770375
Saudi Arabia,2020-03-02,1.0,0,30770375
Saudi Arabia,2020-03-03,1.0,0,30770375
Saudi Arabia,2020-03-04,1.0,0,30770375
Saudi Arabia,2020-03-05,1.0,0,30770375
Saudi Arabia,2020-03-06,2.0,0,30770375
Saudi Arabia,2020-03-07,2.0,0,30770375
Saudi Arabia,2020-03-08,2.0,0,30770375
Saudi Arabia,2020-03-09,5.0,0,30770375
Saudi Arabia,2020-03-10,5.0,0,30770375
Saudi Arabia,2020-03-11,5.0,0,30770375
Saudi Arabia,2020-03-12,7.0,0,30770375
Saudi Arabia,2020-03-13,6.0,0,30770375
Saudi Arabia,2020-03-14,5.0,0,30770375
Saudi Arabia,2020-03-15,7.0,0,30770375
Saudi Arabia,2020-03-16,9.0,0,30770375
Saudi Arabia,2020-03-17,11.0,0,30770375
Saudi Arabia,2020-03-18,13.0,0,30770375
Saudi Arabia,2020-03-19,16.0,0,30770375
Saudi Arabia,2020-03-20,14.0,0,30770375
Saudi Arabia,2020-03-21,14.0,0,30770375
Saudi Arabia,2020-03-22,18.0,0,30770375
Saudi Arabia,2020-03-23,21.0,0,30770375
Saudi Arabia,2020-03-24,22.0,1,30770375
Saudi Arabia,2020-03-25,21.0,2,30770375
Saudi Arabia,2020-03-26,26.0,3,30770375
Saudi Arabia,2020-03-27,21.0,3,30770375
Saudi Arabia,2020-03-28,19.0,4,30770375
Saudi Arabia,2020-03-29,23.0,8,30770375
Saudi Arabia,2020-03-30,22.0,8,30770375
Saudi Arabia,2020-03-31,22.0,10,30770375
Saudi Arabia,2020-04-01,22.0,16,30770375
Saudi Arabia,2020-04-02,26.0,21,30770375
Saudi Arabia,2020-04-03,21.0,25,30770375
Saudi Arabia,2020-04-04,20.0,29,30770375
Saudi Arabia,2020-04-05,23.0,34,30770375
Saudi Arabia,2020-04-06,22.0,38,30770375
Saudi Arabia,2020-04-07,29.0,41,30770375
Saudi Arabia,2020-04-08,29.0,41,30770375
Saudi Arabia,2020-04-09,32.0,44,30770375
Saudi Arabia,2020-04-10,24.0,47,30770375
Saudi Arabia,2020-04-11,25.0,52,30770375
Saudi Arabia,2020-04-12,28.0,59,30770375
Saudi Arabia,2020-04-13,28.0,65,30770375
Saudi Arabia,2020-04-14,29.0,73,30770375
Saudi Arabia,2020-04-15,30.0,79,30770375
Saudi Arabia,2020-04-16,33.0,83,30770375
Saudi Arabia,2020-04-17,24.0,87,30770375
Saudi Arabia,2020-04-18,25.0,92,30770375
Saudi Arabia,2020-04-19,28.0,97,30770375
Saudi Arabia,2020-04-20,28.0,103,30770375
Saudi Arabia,2020-04-21,28.0,109,30770375
Saudi Arabia,2020-04-22,28.0,114,30770375
Saudi Arabia,2020-04-23,31.0,121,30770375
Saudi Arabia,2020-04-24,25.0,127,30770375
Saudi Arabia,2020-04-25,27.0,136,30770375
Saudi Arabia,2020-04-26,29.0,139,30770375
Saudi Arabia,2020-04-27,27.0,144,30770375
Saudi Arabia,2020-04-28,26.0,152,30770375
Saudi Arabia,2020-04-29,26.0,157,30770375
Saudi Arabia,2020-04-30,29.0,162,30770375
Saudi Arabia,2020-05-01,21.0,169,30770375
Saudi Arabia,2020-05-02,21.0,176,30770375
Sweden,2020-02-15,0.0,0,9737521
Sweden,2020-02-16,2.0,0,9737521
Sweden,2020-02-17,2.0,0,9737521
Sweden,2020-02-18,1.0,0,9737521
Sweden,2020-02-19,1.0,0,9737521
Sweden,2020-02-20,1.0,0,9737521
Sweden,2020-02-21,1.0,0,9737521
Sweden,2020-02-22,1.0,0,9737521
Sweden,2020-02-23,0.0,0,9737521
Sweden,2020-02-24,1.0,0,9737521
Sweden,2020-02-25,1.0,0,9737521
Sweden,2020-02-26,1.0,0,9737521
Sweden,2020-02-27,1.0,0,9737521
Sweden,2020-02-28,1.0,0,9737521
Sweden,2020-02-29,0.0,0,9737521
Sweden,2020-03-01,1.0,0,9737521
Sweden,2020-03-02,1.0,0,9737521
Sweden,2020-03-03,1.0,0,9737521
Sweden,2020-03-04,1.0,0,9737521
Sweden,2020-03-05,1.0,0,9737521
Sweden,2020-03-06,1.0,0,9737521
Sweden,2020-03-07,0.0,0,9737521
Sweden,2020-03-08,1.0,0,9737521
Sweden,2020-03-09,1.0,0,9737521
Sweden,2020-03-10,1.0,0,9737521
Sweden,2020-03-11,2.0,1,9737521
Sweden,2020-03-12,4.0,1,9737521
Sweden,2020-03-13,6.0,1,9737521
Sweden,2020-03-14,3.0,2,9737521
Sweden,2020-03-15,5.0,3,9737521
Sweden,2020-03-16,8.0,6,9737521
Sweden,2020-03-17,9.0,7,9737521
Sweden,2020-03-18,11.0,10,9737521
Sweden,2020-03-19,11.0,11,9737521
Sweden,2020-03-20,12.0,16,9737521
Sweden,2020-03-21,6.0,20,9737521
Sweden,2020-03-22,5.0,21,9737521
Sweden,2020-03-23,11.0,25,9737521
Sweden,2020-03-24,11.0,36,9737521
Sweden,2020-03-25,11.0,62,9737521
Sweden,2020-03-26,11.0,77,9737521
Sweden,2020-03-27,11.0,105,9737521
Sweden,2020-03-28,6.0,105,9737521
Sweden,2020-03-29,5.0,110,9737521
Sweden,2020-03-30,11.0,146,9737521
Sweden,2020-03-31,11.0,180,9737521
Sweden,2020-04-01,11.0,239,9737521
Sweden,2020-04-02,13.0,308,9737521
Sweden,2020-04-03,13.0,358,9737521
Sweden,2020-04-04,6.0,373,9737521
Sweden,2020-04-05,6.0,401,9737521
Sweden,2020-04-06,11.0,477,9737521
Sweden,2020-04-07,11.0,591,9737521
Sweden,2020-04-08,10.0,687,9737521
Sweden,2020-04-09,12.0,793,9737521
Sweden,2020-04-10,21.0,870,9737521
Sweden,2020-04-11,6.0,887,9737521
Sweden,2020-04-12,6.0,899,9737521
Sweden,2020-04-13,23.0,919,9737521
Sweden,2020-04-14,11.0,1033,9737521
Sweden,2020-04-15,11.0,1203,9737521
Sweden,2020-04-16,11.0,1333,9737521
Sweden,2020-04-17,11.0,1400,9737521
Sweden,2020-04-18,5.0,1511,9737521
Sweden,2020-04-19,4.0,1540,9737521
Sweden,2020-04-20,9.0,1580,9737521
Sweden,2020-04-21,8.0,1765,9737521
Sweden,2020-04-22,8.0,1937,9737521
Sweden,2020-04-23,9.0,2021,9737521
Sweden,2020-04-24,10.0,2152,9737521
Sweden,2020-04-25,5.0,2192,9737521
Sweden,2020-04-26,4.0,2194,9737521
Sweden,2020-04-27,10.0,2274,9737521
Sweden,2020-04-28,8.0,2355,9737521
Sweden,2020-04-29,9.0,2462,9737521
Sweden,2020-04-30,9.0,2586,9737521
Sweden,2020-05-01,23.0,2653,9737521
Sweden,2020-05-02,5.0,2669,9737521
Singapore,2020-02-15,8.0,0,5469700
Singapore,2020-02-16,8.0,0,5469700
Singapore,2020-02-17,7.0,0,5469700
Singapore,2020-02-18,7.0,0,5469700
Singapore,2020-02-19,8.0,0,5469700
Singapore,2020-02-20,7.0,0,5469700
Singapore,2020-02-21,8.0,0,5469700
Singapore,2020-02-22,6.0,0,5469700
Singapore,2020-02-23,6.0,0,5469700
Singapore,2020-02-24,7.0,0,5469700
Singapore,2020-02-25,6.0,0,5469700
Singapore,2020-02-26,7.0,0,5469700
Singapore,2020-02-27,6.0,0,5469700
Singapore,2020-02-28,7.0,0,5469700
Singapore,2020-02-29,5.0,0,5469700
Singapore,2020-03-01,5.0,0,5469700
Singapore,2020-03-02,6.0,0,5469700
Singapore,2020-03-03,6.0,0,5469700
Singapore,2020-03-04,6.0,0,5469700
Singapore,2020-03-05,6.0,0,5469700
Singapore,2020-03-06,7.0,0,5469700
Singapore,2020-03-07,6.0,0,5469700
Singapore,2020-03-08,5.0,0,5469700
Singapore,2020-03-09,6.0,0,5469700
Singapore,2020-03-10,6.0,0,5469700
Singapore,2020-03-11,7.0,0,5469700
Singapore,2020-03-12,6.0,0,5469700
Singapore,2020-03-13,8.0,0,5469700
Singapore,2020-03-14,6.0,0,5469700
Singapore,2020-03-15,6.0,0,5469700
Singapore,2020-03-16,9.0,0,5469700
Singapore,2020-03-17,9.0,0,5469700
Singapore,2020-03-18,11.0,0,5469700
Singapore,2020-03-19,12.0,0,5469700
Singapore,2020-03-20,15.0,0,5469700
Singapore,2020-03-21,11.0,2,5469700
Singapore,2020-03-22,11.0,2,5469700
Singapore,2020-03-23,12.0,2,5469700
Singapore,2020-03-24,12.0,2,5469700
Singapore,2020-03-25,14.0,2,5469700
Singapore,2020-03-26,14.0,2,5469700
Singapore,2020-03-27,18.0,2,5469700
Singapore,2020-03-28,15.0,2,5469700
Singapore,2020-03-29,15.0,3,5469700
Singapore,2020-03-30,16.0,3,5469700
Singapore,2020-03-31,15.0,3,5469700
Singapore,2020-04-01,18.0,3,5469700
Singapore,2020-04-02,19.0,4,5469700
Singapore,2020-04-03,21.0,5,5469700
Singapore,2020-04-04,15.0,6,5469700
Singapore,2020-04-05,14.0,6,5469700
Singapore,2020-04-06,16.0,6,5469700
Singapore,2020-04-07,32.0,6,5469700
Singapore,2020-04-08,39.0,6,5469700
Singapore,2020-04-09,38.0,6,5469700
Singapore,2020-04-10,53.0,7,5469700
Singapore,2020-04-11,32.0,8,5469700
Singapore,2020-04-12,27.0,8,5469700
Singapore,2020-04-13,40.0,9,5469700
Singapore,2020-04-14,40.0,10,5469700
Singapore,2020-04-15,42.0,10,5469700
Singapore,2020-04-16,42.0,10,5469700
Singapore,2020-04-17,47.0,11,5469700
Singapore,2020-04-18,32.0,11,5469700
Singapore,2020-04-19,27.0,11,5469700
Singapore,2020-04-20,41.0,11,5469700
Singapore,2020-04-21,42.0,11,5469700
Singapore,2020-04-22,44.0,12,5469700
Singapore,2020-04-23,44.0,12,5469700
Singapore,2020-04-24,49.0,12,5469700
Singapore,2020-04-25,34.0,12,5469700
Singapore,2020-04-26,28.0,12,5469700
Singapore,2020-04-27,43.0,14,5469700
Singapore,2020-04-28,42.0,14,5469700
Singapore,2020-04-29,43.0,14,5469700
Singapore,2020-04-30,43.0,15,5469700
Singapore,2020-05-01,55.0,16,5469700
Singapore,2020-05-02,33.0,17,5469700
Slovenia,2020-02-15,-3.0,0,2064966
Slovenia,2020-02-16,-3.0,0,2064966
Slovenia,2020-02-17,1.0,0,2064966
Slovenia,2020-02-18,1.0,0,2064966
Slovenia,2020-02-19,0.0,0,2064966
Slovenia,2020-02-20,0.0,0,2064966
Slovenia,2020-02-21,0.0,0,2064966
Slovenia,2020-02-22,-4.0,0,2064966
Slovenia,2020-02-23,-3.0,0,2064966
Slovenia,2020-02-24,1.0,0,2064966
Slovenia,2020-02-25,1.0,0,2064966
Slovenia,2020-02-26,4.0,0,2064966
Slovenia,2020-02-27,2.0,0,2064966
Slovenia,2020-02-28,1.0,0,2064966
Slovenia,2020-02-29,0.0,0,2064966
Slovenia,2020-03-01,2.0,0,2064966
Slovenia,2020-03-02,0.0,0,2064966
Slovenia,2020-03-03,1.0,0,2064966
Slovenia,2020-03-04,0.0,0,2064966
Slovenia,2020-03-05,-1.0,0,2064966
Slovenia,2020-03-06,1.0,0,2064966
Slovenia,2020-03-07,0.0,0,2064966
Slovenia,2020-03-08,-2.0,0,2064966
Slovenia,2020-03-09,1.0,0,2064966
Slovenia,2020-03-10,1.0,0,2064966
Slovenia,2020-03-11,1.0,0,2064966
Slovenia,2020-03-12,2.0,0,2064966
Slovenia,2020-03-13,11.0,0,2064966
Slovenia,2020-03-14,11.0,1,2064966
Slovenia,2020-03-15,8.0,1,2064966
Slovenia,2020-03-16,20.0,1,2064966
Slovenia,2020-03-17,22.0,1,2064966
Slovenia,2020-03-18,23.0,1,2064966
Slovenia,2020-03-19,23.0,1,2064966
Slovenia,2020-03-20,26.0,1,2064966
Slovenia,2020-03-21,16.0,1,2064966
Slovenia,2020-03-22,15.0,2,2064966
Slovenia,2020-03-23,26.0,3,2064966
Slovenia,2020-03-24,28.0,4,2064966
Slovenia,2020-03-25,28.0,5,2064966
Slovenia,2020-03-26,29.0,6,2064966
Slovenia,2020-03-27,29.0,9,2064966
Slovenia,2020-03-28,15.0,9,2064966
Slovenia,2020-03-29,13.0,11,2064966
Slovenia,2020-03-30,28.0,11,2064966
Slovenia,2020-03-31,27.0,15,2064966
Slovenia,2020-04-01,26.0,15,2064966
Slovenia,2020-04-02,25.0,17,2064966
Slovenia,2020-04-03,28.0,20,2064966
Slovenia,2020-04-04,16.0,22,2064966
Slovenia,2020-04-05,13.0,28,2064966
Slovenia,2020-04-06,23.0,30,2064966
Slovenia,2020-04-07,23.0,36,2064966
Slovenia,2020-04-08,23.0,40,2064966
Slovenia,2020-04-09,22.0,43,2064966
Slovenia,2020-04-10,26.0,45,2064966
Slovenia,2020-04-11,15.0,50,2064966
Slovenia,2020-04-12,11.0,53,2064966
Slovenia,2020-04-13,33.0,55,2064966
Slovenia,2020-04-14,25.0,56,2064966
Slovenia,2020-04-15,22.0,61,2064966
Slovenia,2020-04-16,21.0,61,2064966
Slovenia,2020-04-17,23.0,66,2064966
Slovenia,2020-04-18,11.0,70,2064966
Slovenia,2020-04-19,10.0,74,2064966
Slovenia,2020-04-20,21.0,77,2064966
Slovenia,2020-04-21,20.0,77,2064966
Slovenia,2020-04-22,19.0,79,2064966
Slovenia,2020-04-23,18.0,79,2064966
Slovenia,2020-04-24,20.0,80,2064966
Slovenia,2020-04-25,9.0,81,2064966
Slovenia,2020-04-26,8.0,82,2064966
Slovenia,2020-04-27,28.0,83,2064966
Slovenia,2020-04-28,16.0,86,2064966
Slovenia,2020-04-29,21.0,89,2064966
Slovenia,2020-04-30,14.0,91,2064966
Slovenia,2020-05-01,31.0,92,2064966
Slovenia,2020-05-02,11.0,94,2064966
Slovakia,2020-02-15,-2.0,0,5415949
Slovakia,2020-02-16,-2.0,0,5415949
Slovakia,2020-02-17,0.0,0,5415949
Slovakia,2020-02-18,0.0,0,5415949
Slovakia,2020-02-19,1.0,0,5415949
Slovakia,2020-02-20,0.0,0,5415949
Slovakia,2020-02-21,2.0,0,5415949
Slovakia,2020-02-22,-2.0,0,5415949
Slovakia,2020-02-23,-1.0,0,5415949
Slovakia,2020-02-24,0.0,0,5415949
Slovakia,2020-02-25,-1.0,0,5415949
Slovakia,2020-02-26,1.0,0,5415949
Slovakia,2020-02-27,1.0,0,5415949
Slovakia,2020-02-28,3.0,0,5415949
Slovakia,2020-02-29,-1.0,0,5415949
Slovakia,2020-03-01,1.0,0,5415949
Slovakia,2020-03-02,1.0,0,5415949
Slovakia,2020-03-03,1.0,0,5415949
Slovakia,2020-03-04,1.0,0,5415949
Slovakia,2020-03-05,0.0,0,5415949
Slovakia,2020-03-06,3.0,0,5415949
Slovakia,2020-03-07,1.0,0,5415949
Slovakia,2020-03-08,0.0,0,5415949
Slovakia,2020-03-09,1.0,0,5415949
Slovakia,2020-03-10,2.0,0,5415949
Slovakia,2020-03-11,6.0,0,5415949
Slovakia,2020-03-12,6.0,0,5415949
Slovakia,2020-03-13,13.0,0,5415949
Slovakia,2020-03-14,10.0,0,5415949
Slovakia,2020-03-15,9.0,0,5415949
Slovakia,2020-03-16,19.0,0,5415949
Slovakia,2020-03-17,20.0,0,5415949
Slovakia,2020-03-18,21.0,1,5415949
Slovakia,2020-03-19,21.0,1,5415949
Slovakia,2020-03-20,23.0,1,5415949
Slovakia,2020-03-21,16.0,1,5415949
Slovakia,2020-03-22,13.0,0,5415949
Slovakia,2020-03-23,22.0,0,5415949
Slovakia,2020-03-24,21.0,0,5415949
Slovakia,2020-03-25,23.0,0,5415949
Slovakia,2020-03-26,22.0,0,5415949
Slovakia,2020-03-27,23.0,0,5415949
Slovakia,2020-03-28,10.0,0,5415949
Slovakia,2020-03-29,10.0,0,5415949
Slovakia,2020-03-30,20.0,0,5415949
Slovakia,2020-03-31,19.0,0,5415949
Slovakia,2020-04-01,20.0,1,5415949
Slovakia,2020-04-02,20.0,1,5415949
Slovakia,2020-04-03,22.0,1,5415949
Slovakia,2020-04-04,10.0,1,5415949
Slovakia,2020-04-05,8.0,1,5415949
Slovakia,2020-04-06,16.0,2,5415949
Slovakia,2020-04-07,13.0,2,5415949
Slovakia,2020-04-08,20.0,2,5415949
Slovakia,2020-04-09,21.0,2,5415949
Slovakia,2020-04-10,37.0,2,5415949
Slovakia,2020-04-11,12.0,2,5415949
Slovakia,2020-04-12,10.0,2,5415949
Slovakia,2020-04-13,32.0,2,5415949
Slovakia,2020-04-14,17.0,2,5415949
Slovakia,2020-04-15,18.0,6,5415949
Slovakia,2020-04-16,16.0,8,5415949
Slovakia,2020-04-17,18.0,9,5415949
Slovakia,2020-04-18,6.0,11,5415949
Slovakia,2020-04-19,9.0,12,5415949
Slovakia,2020-04-20,15.0,13,5415949
Slovakia,2020-04-21,15.0,14,5415949
Slovakia,2020-04-22,15.0,14,5415949
Slovakia,2020-04-23,15.0,15,5415949
Slovakia,2020-04-24,17.0,17,5415949
Slovakia,2020-04-25,8.0,17,5415949
Slovakia,2020-04-26,6.0,18,5415949
Slovakia,2020-04-27,14.0,18,5415949
Slovakia,2020-04-28,11.0,20,5415949
Slovakia,2020-04-29,15.0,22,5415949
Slovakia,2020-04-30,12.0,23,5415949
Slovakia,2020-05-01,30.0,23,5415949
Slovakia,2020-05-02,6.0,24,5415949
Senegal,2020-02-15,0.0,0,13508715
Senegal,2020-02-16,0.0,0,13508715
Senegal,2020-02-17,0.0,0,13508715
Senegal,2020-02-18,1.0,0,13508715
Senegal,2020-02-19,1.0,0,13508715
Senegal,2020-02-20,1.0,0,13508715
Senegal,2020-02-21,1.0,0,13508715
Senegal,2020-02-22,1.0,0,13508715
Senegal,2020-02-23,0.0,0,13508715
Senegal,2020-02-24,1.0,0,13508715
Senegal,2020-02-25,2.0,0,13508715
Senegal,2020-02-26,2.0,0,13508715
Senegal,2020-02-27,2.0,0,13508715
Senegal,2020-02-28,1.0,0,13508715
Senegal,2020-02-29,1.0,0,13508715
Senegal,2020-03-01,0.0,0,13508715
Senegal,2020-03-02,1.0,0,13508715
Senegal,2020-03-03,1.0,0,13508715
Senegal,2020-03-04,1.0,0,13508715
Senegal,2020-03-05,2.0,0,13508715
Senegal,2020-03-06,1.0,0,13508715
Senegal,2020-03-07,1.0,0,13508715
Senegal,2020-03-08,0.0,0,13508715
Senegal,2020-03-09,0.0,0,13508715
Senegal,2020-03-10,0.0,0,13508715
Senegal,2020-03-11,0.0,0,13508715
Senegal,2020-03-12,0.0,0,13508715
Senegal,2020-03-13,1.0,0,13508715
Senegal,2020-03-14,1.0,0,13508715
Senegal,2020-03-15,1.0,0,13508715
Senegal,2020-03-16,5.0,0,13508715
Senegal,2020-03-17,6.0,0,13508715
Senegal,2020-03-18,7.0,0,13508715
Senegal,2020-03-19,8.0,0,13508715
Senegal,2020-03-20,9.0,0,13508715
Senegal,2020-03-21,9.0,0,13508715
Senegal,2020-03-22,8.0,0,13508715
Senegal,2020-03-23,13.0,0,13508715
Senegal,2020-03-24,16.0,0,13508715
Senegal,2020-03-25,17.0,0,13508715
Senegal,2020-03-26,18.0,0,13508715
Senegal,2020-03-27,19.0,0,13508715
Senegal,2020-03-28,16.0,0,13508715
Senegal,2020-03-29,12.0,0,13508715
Senegal,2020-03-30,18.0,0,13508715
Senegal,2020-03-31,17.0,0,13508715
Senegal,2020-04-01,18.0,1,13508715
Senegal,2020-04-02,19.0,1,13508715
Senegal,2020-04-03,19.0,1,13508715
Senegal,2020-04-04,17.0,2,13508715
Senegal,2020-04-05,12.0,2,13508715
Senegal,2020-04-06,17.0,2,13508715
Senegal,2020-04-07,17.0,2,13508715
Senegal,2020-04-08,17.0,2,13508715
Senegal,2020-04-09,19.0,2,13508715
Senegal,2020-04-10,19.0,2,13508715
Senegal,2020-04-11,15.0,2,13508715
Senegal,2020-04-12,11.0,2,13508715
Senegal,2020-04-13,23.0,2,13508715
Senegal,2020-04-14,17.0,2,13508715
Senegal,2020-04-15,18.0,2,13508715
Senegal,2020-04-16,19.0,2,13508715
Senegal,2020-04-17,19.0,2,13508715
Senegal,2020-04-18,16.0,3,13508715
Senegal,2020-04-19,12.0,3,13508715
Senegal,2020-04-20,18.0,5,13508715
Senegal,2020-04-21,17.0,5,13508715
Senegal,2020-04-22,18.0,6,13508715
Senegal,2020-04-23,18.0,6,13508715
Senegal,2020-04-24,19.0,7,13508715
Senegal,2020-04-25,18.0,7,13508715
Senegal,2020-04-26,14.0,9,13508715
Senegal,2020-04-27,21.0,9,13508715
Senegal,2020-04-28,18.0,9,13508715
Senegal,2020-04-29,20.0,9,13508715
Senegal,2020-04-30,19.0,9,13508715
Senegal,2020-05-01,24.0,9,13508715
Senegal,2020-05-02,17.0,9,13508715
El Salvador,2020-02-15,-1.0,0,6401240
El Salvador,2020-02-16,0.0,0,6401240
El Salvador,2020-02-17,0.0,0,6401240
El Salvador,2020-02-18,-1.0,0,6401240
El Salvador,2020-02-19,-1.0,0,6401240
El Salvador,2020-02-20,0.0,0,6401240
El Salvador,2020-02-21,-1.0,0,6401240
El Salvador,2020-02-22,0.0,0,6401240
El Salvador,2020-02-23,0.0,0,6401240
El Salvador,2020-02-24,0.0,0,6401240
El Salvador,2020-02-25,-1.0,0,6401240
El Salvador,2020-02-26,0.0,0,6401240
El Salvador,2020-02-27,0.0,0,6401240
El Salvador,2020-02-28,-2.0,0,6401240
El Salvador,2020-02-29,-1.0,0,6401240
El Salvador,2020-03-01,-1.0,0,6401240
El Salvador,2020-03-02,-1.0,0,6401240
El Salvador,2020-03-03,-1.0,0,6401240
El Salvador,2020-03-04,-1.0,0,6401240
El Salvador,2020-03-05,0.0,0,6401240
El Salvador,2020-03-06,-2.0,0,6401240
El Salvador,2020-03-07,0.0,0,6401240
El Salvador,2020-03-08,1.0,0,6401240
El Salvador,2020-03-09,0.0,0,6401240
El Salvador,2020-03-10,-1.0,0,6401240
El Salvador,2020-03-11,-1.0,0,6401240
El Salvador,2020-03-12,5.0,0,6401240
El Salvador,2020-03-13,4.0,0,6401240
El Salvador,2020-03-14,5.0,0,6401240
El Salvador,2020-03-15,6.0,0,6401240
El Salvador,2020-03-16,7.0,0,6401240
El Salvador,2020-03-17,10.0,0,6401240
